especie,fecha,apertura,maximo,minimo,cierre
MERVAL,08-31-00,476.94,478.81,474.66,474.66
MERVAL,09-01-00,474.95999,498.63,474.96,496.41
MERVAL,09-04-00,494.69,500.8,494.69,500.79999
MERVAL,09-05-00,500.98999,500.99,494.23,495.62
MERVAL,09-06-00,495.62,497.35,493.47,496.26001
MERVAL,09-07-00,494.20999,498.55,494.21,497.31
MERVAL,09-08-00,497.29999,497.39,487.67,488.42999
MERVAL,09-11-00,487.45001,488.26,485.08,487.07001
MERVAL,09-12-00,487.07001,489.17,482.95,484.64001
MERVAL,09-13-00,484.54001,484.54,480.66,484.54001
MERVAL,09-14-00,484.51001,491.73,484.51,490.14999
MERVAL,09-15-00,489.66,491.14,487.86,487.89999
MERVAL,09-18-00,487.89999,487.9,478.83,478.85999
MERVAL,09-19-00,478.37,480.28,472.85,480.28
MERVAL,09-20-00,479.79001,480.78,473.43,475.54999
MERVAL,09-21-00,475.63,477.26,473.86,476.98999
MERVAL,09-22-00,474.89001,483.75,474.89,483.51999
MERVAL,09-25-00,484.5,487.44,483.04,483.97
MERVAL,09-26-00,483.97,483.97,474.87,475.76999
MERVAL,09-27-00,475.76999,477.45,472.69,473.09
MERVAL,09-28-00,473.25,478.62,471.27,477.48001
MERVAL,09-29-00,476.98999,477.69,473.49,475.42001
MERVAL,10-01-00,1697400.625,1737280,1681680,1728761.125
MERVAL,10-02-00,474,480.18,474,475.26001
MERVAL,10-03-00,475.26001,479.68,473.23,473.94
MERVAL,10-04-00,473.94,476.77,473.09,476.76999
MERVAL,10-05-00,476.45001,476.61,470.21,472.34
MERVAL,10-06-00,472.54001,473.66,464.39,464.98001
MERVAL,10-09-00,465.07999,465.08,454.2,456.12
MERVAL,10-10-00,455.37,455.37,447.2,449.09
MERVAL,10-11-00,449.09,451.97,441.98,445.39001
MERVAL,10-12-00,443.64999,445.75,433.63,435.09
MERVAL,10-13-00,434.92999,436.9,428.88,436.89999
MERVAL,10-17-00,436.89999,436.9,419.06,419.06
MERVAL,10-18-00,418.48001,418.48,408.09,414.29001
MERVAL,10-19-00,414.84,432.24,414.84,432.23999
MERVAL,10-20-00,432.14001,432.26,424.58,425.13
MERVAL,10-23-00,424.92001,427.15,414.13,415.20001
MERVAL,10-24-00,415.20001,419.93,413.82,414.5
MERVAL,10-25-00,414.5,414.5,396.39,396.54999
MERVAL,10-26-00,398.28,412.62,398.28,412.62
MERVAL,10-27-00,413.20001,436.77,413.2,436.76999
MERVAL,10-30-00,435.60999,437.7,432.89,433.25
MERVAL,10-31-00,433.25,440.9,433.25,440.89999
MERVAL,11-01-00,440.85999,440.86,428.07,430.89999
MERVAL,11-02-00,429.76001,438.95,429.2,436.79999
MERVAL,11-03-00,436.75,437.47,426.27,427.81
MERVAL,11-07-00,427.64999,432.36,423.09,432.35999
MERVAL,11-08-00,432.29001,433.6,422.68,424.79001
MERVAL,11-09-00,424.79001,429.23,422.11,429.23001
MERVAL,11-10-00,430.01001,435.35,430.01,434.5
MERVAL,11-13-00,434.5,441.08,429.49,440.69
MERVAL,11-14-00,442.73999,447.02,440.91,442.42001
MERVAL,11-15-00,442.42001,443,436.26,436.89001
MERVAL,11-16-00,436.89001,437.51,429.95,432.29999
MERVAL,11-17-00,431.72,431.72,421.33,424.39999
MERVAL,11-20-00,424.39999,426.67,420.52,426.26001
MERVAL,11-21-00,426.26001,426.26,423.57,425.44
MERVAL,11-22-00,425.66,425.66,412.49,413.84
MERVAL,11-23-00,413.84,413.98,413.74,413.98001
MERVAL,11-24-00,414.95001,419.13,414.95,418.07001
MERVAL,11-27-00,419.22,424.22,417.03,418.01999
MERVAL,11-28-00,418.01999,418.02,406.24,406.48999
MERVAL,11-29-00,406.69,413.66,406.69,410.63
MERVAL,11-30-00,409.48001,409.48,396.57,399.48999
MERVAL,12-01-00,399.48999,405.38,399.49,402.32999
MERVAL,12-04-00,402.31,402.41,398.51,399.59
MERVAL,12-05-00,401.04999,414.23,400.47,413.67001
MERVAL,12-06-00,413.67001,418.99,409.03,410.42999
MERVAL,12-07-00,410.42999,413.33,408.09,411.26999
MERVAL,12-11-00,411.45001,417.1,411.45,417.10001
MERVAL,12-12-00,417.67999,421.01,416.06,421.01001
MERVAL,12-13-00,421.59,423.06,415.79,416.14999
MERVAL,12-14-00,416.17999,417.55,408.59,409.60001
MERVAL,12-15-00,409.17001,409.17,400.48,405.14999
MERVAL,12-18-00,406.29999,411.6,405.81,406.63
MERVAL,12-19-00,406.63,413.26,406.63,412.13
MERVAL,12-20-00,411.64999,411.65,402.05,404.67999
MERVAL,12-21-00,405.45999,416.06,405.46,416.06
MERVAL,12-22-00,416.06,423.97,416.04,420.37
MERVAL,12-26-00,421.53,421.53,418.95,420.06
MERVAL,12-27-00,421.07999,423.09,417.43,419.92001
MERVAL,12-28-00,419.97,420.25,415.42,416.76999
MERVAL,01-02-01,417.89999,423.76,417.9,418.70001
MERVAL,01-03-01,419.57001,448.89,419.57,448.89001
MERVAL,01-04-01,449.31,460.92,449.31,459.54999
MERVAL,01-05-01,460.67001,468.14,460.67,464.07999
MERVAL,01-08-01,464.07999,466.25,462.32,465.98001
MERVAL,01-09-01,467.66,494.79,466.64,492.45001
MERVAL,01-10-01,491.89001,498.48,485.3,494.45001
MERVAL,01-11-01,495.29001,507.93,495.12,501.54001
MERVAL,01-12-01,501.98999,506.96,498.46,499.54999
MERVAL,01-15-01,499.54999,503.48,498.3,503.48001
MERVAL,01-16-01,503.45999,504.93,501.6,503.14999
MERVAL,01-17-01,505.84,514.29,505.84,510.57999
MERVAL,01-18-01,510.85999,525.03,510.37,524.33002
MERVAL,01-19-01,521.97998,527.52,521.98,526.79999
MERVAL,01-22-01,526.46002,530.33,524.49,527.72998
MERVAL,01-23-01,528.96002,540.16,528.8,539.20001
MERVAL,01-24-01,538.89001,538.89,528.97,532.88
MERVAL,01-25-01,532.88,533.18,526.05,527.19
MERVAL,01-26-01,527.19,527.67,524.27,525.19
MERVAL,01-29-01,524.63,530.29,519.26,530.28998
MERVAL,01-30-01,530.28998,534.72,530.06,531.5
MERVAL,01-31-01,531.5,535.97,531.43,532.79999
MERVAL,02-01-01,532.34003,534.02,527.44,528
MERVAL,02-02-01,527.59003,529.38,515.46,517.78998
MERVAL,02-05-01,517.39001,517.78,508.49,510.63
MERVAL,02-06-01,511.19,514.46,510.53,512.78998
MERVAL,02-07-01,511.54001,511.54,502.58,503.92001
MERVAL,02-08-01,505.25,509.85,503.21,509.85001
MERVAL,02-09-01,504.26001,511.31,504.26,504.45999
MERVAL,02-12-01,504.23999,510.12,504.03,506.79001
MERVAL,02-13-01,507.09,507.89,500.84,500.84
MERVAL,02-14-01,500.5,500.5,493.54,494.92001
MERVAL,02-15-01,494.57999,497.14,493.1,494.09
MERVAL,02-16-01,494.64999,494.65,482.78,483.14999
MERVAL,02-19-01,483.14999,485.26,481.43,485.26001
MERVAL,02-20-01,485.26001,485.72,468.61,469.98999
MERVAL,02-21-01,467.03,467.36,448.55,450.14001
MERVAL,02-22-01,451.29999,459.71,448.34,459.70999
MERVAL,02-23-01,459.22,460.56,452.54,460.41
MERVAL,02-26-01,460.41,461.46,454.34,455.13
MERVAL,02-27-01,455.54999,455.55,445.33,446.38
MERVAL,02-28-01,447.07999,449.33,429.53,435.85001
MERVAL,03-01-01,435.29001,441.95,429.2,439.60001
MERVAL,03-02-01,439.39001,449.91,433.48,448.81
MERVAL,03-05-01,458.98001,485.17,458.98,485.17001
MERVAL,03-06-01,475.92999,490.31,475.93,476.31
MERVAL,03-07-01,476.31,480.96,475.19,479.01999
MERVAL,03-08-01,478.56,478.91,469.08,477.51999
MERVAL,03-09-01,476.39999,477.29,469.29,477.29001
MERVAL,03-10-01,476.82999,476.83,465.55,466.01999
MERVAL,03-13-01,465.91,469.4,460.88,463.92001
MERVAL,03-14-01,446.87,461.15,446.87,449.60001
MERVAL,03-15-01,450.16,456.3,445.18,451.57999
MERVAL,03-16-01,451.57999,451.58,439.42,442.98999
MERVAL,03-19-01,431.85001,446.15,431.85,434.41
MERVAL,03-20-01,430.57001,448.91,430.57,431.64999
MERVAL,03-21-01,433.45999,436.27,426.34,428.07999
MERVAL,03-22-01,428.07999,428.08,396.2,404.12
MERVAL,03-23-01,406.17001,429.25,400.37,429.25
MERVAL,03-26-01,436.26001,452.17,436.26,451.38
MERVAL,03-27-01,449.69,465.44,446.88,460.12
MERVAL,03-28-01,461.37,461.37,451.74,453.97
MERVAL,03-29-01,443.38,456.38,443.38,443.38
MERVAL,03-30-01,443.38,446.53,437.9,443.81
MERVAL,04-03-01,442,442,430.01,432.64001
MERVAL,04-04-01,433.09,437.55,427.99,431.03
MERVAL,04-05-01,432.38,450.29,432.38,448.79999
MERVAL,04-06-01,447.89999,453.48,447.9,452.94
MERVAL,04-09-01,452.94,463.39,452.94,463
MERVAL,04-10-01,463.67999,470.24,462.92,462.98999
MERVAL,04-11-01,463.67001,465.9,455.18,456.16
MERVAL,04-16-01,454.35999,454.36,442.73,444.26999
MERVAL,04-17-01,444.26999,448.59,444.27,448.23999
MERVAL,04-18-01,448.73999,468.7,448.74,467.14999
MERVAL,04-19-01,467.29001,467.29,446.91,448.28
MERVAL,04-20-01,446.92999,446.93,419.52,420.16
MERVAL,04-23-01,408.59,420.21,408.59,411.53
MERVAL,04-24-01,418.94,420.78,411.68,420.78
MERVAL,04-25-01,418.94,420.78,411.68,420.78
MERVAL,04-26-01,426.14001,437.83,426.14,437.42001
MERVAL,04-27-01,438.76999,449.5,438.77,449.35999
MERVAL,04-30-01,449.35999,450.9,434.49,435.63
MERVAL,05-02-01,435.63,436.21,430.19,433.39999
MERVAL,05-03-01,433.39999,434.59,424.44,431.17999
MERVAL,05-04-01,431.17999,443.22,427.48,442.28
MERVAL,05-07-01,443.63,449.73,443.52,444.09
MERVAL,05-08-01,444.09,445.23,427.77,429.03
MERVAL,05-09-01,429.92999,432.02,425.11,431.28
MERVAL,05-10-01,431.73001,434.32,427.94,431.09
MERVAL,05-11-01,429.70999,429.71,417.35,419.42999
MERVAL,05-14-01,412.89001,418.71,412.89,415.60001
MERVAL,05-15-01,416.5,422.7,416.49,419.01001
MERVAL,05-16-01,419.91,430.9,419.91,429.72
MERVAL,05-17-01,429.72,439.02,429.3,432.41
MERVAL,05-18-01,433.76001,435.02,427.36,428.04999
MERVAL,05-21-01,428.13,435.47,428.13,435.47
MERVAL,05-22-01,436.16,440.4,434.25,436.79999
MERVAL,05-23-01,436.84,441.36,430.41,440.67999
MERVAL,05-24-01,440.73001,444.59,438.93,440.73001
MERVAL,05-28-01,440.73001,440.77,434.49,436.67999
MERVAL,05-29-01,436.67999,436.68,429.62,430.20999
MERVAL,05-30-01,430.44,430.44,425.95,427.92001
MERVAL,05-31-01,428.37,439.22,428.37,439.22
MERVAL,06-01-01,438.76999,438.77,429.93,435.79999
MERVAL,06-04-01,437.14999,443.93,437.15,443.73001
MERVAL,06-05-01,444.17999,450.78,441.99,442.89999
MERVAL,06-06-01,443.35001,444.78,437.3,439.19
MERVAL,06-07-01,438.73999,451.59,435.55,450.98001
MERVAL,06-08-01,451.67001,454.92,446.47,451.39999
MERVAL,06-11-01,451.39999,453.13,444.14,445.51001
MERVAL,06-12-01,444.12,451.23,441.4,450.20999
MERVAL,06-13-01,449.87,455.32,445.33,445.64001
MERVAL,06-14-01,444.85001,444.94,438.47,438.72
MERVAL,06-15-01,438.13,438.22,431.24,438.22
MERVAL,06-19-01,435.07001,435.07,415.35,418.07999
MERVAL,06-20-01,417.5,423.13,416.74,419.54999
MERVAL,06-21-01,418.79001,425.65,418.79,423.76001
MERVAL,06-22-01,423.76001,423.9,414.91,415.67001
MERVAL,06-25-01,417.47,426.01,417.02,425.81
MERVAL,06-26-01,425.14001,425.14,419.63,420.53
MERVAL,06-27-01,420.51999,420.97,416.3,417.16
MERVAL,06-28-01,417.16,419.84,408.37,409.64001
MERVAL,06-29-01,408.95001,408.95,400.49,402.25
MERVAL,07-02-01,402.23001,406.37,400.12,406.16
MERVAL,07-03-01,406.16,408.21,387.5,389.10999
MERVAL,07-04-01,389.10999,389.11,384.98,385.95999
MERVAL,07-05-01,387.09,391.28,372.49,372.73999
MERVAL,07-06-01,372.73999,373.95,363.24,369.81
MERVAL,07-10-01,370.56,370.56,346.28,347.10999
MERVAL,07-11-01,345.04999,345.05,320.12,339.35999
MERVAL,07-12-01,335.59,335.59,293.23,311.64999
MERVAL,07-13-01,315.03,332.42,308.35,329.07999
MERVAL,07-16-01,327.39001,331.32,320.23,323.95999
MERVAL,07-17-01,327.73001,343.17,327.73,339.67001
MERVAL,07-18-01,324.63,341.64,324.63,325.25
MERVAL,07-19-01,325.81,326.56,315.92,319.79001
MERVAL,07-20-01,322.04001,334.11,322.04,334.10999
MERVAL,07-23-01,335.89001,345.78,335.89,337.69
MERVAL,07-24-01,337.69,339.02,322.95,325.76999
MERVAL,07-25-01,323.51999,330.26,315.84,330.26001
MERVAL,07-26-01,328,328,320.58,322.07999
MERVAL,07-27-01,320.39001,323.06,317.92,322.79999
MERVAL,07-30-01,326.73999,334.14,319.39,319.85001
MERVAL,07-31-01,319.85001,325.28,319.62,320.79001
MERVAL,08-01-01,320.03,320.06,302.15,307.07999
MERVAL,08-02-01,307.81,317.67,307.81,312.84
MERVAL,08-03-01,314.81,318.54,311,312.44
MERVAL,08-06-01,311.88,312.04,300.96,302.31
MERVAL,08-07-01,302.13,309.28,302.13,307.20999
MERVAL,08-08-01,307.89001,320.04,307.89,319.14001
MERVAL,08-09-01,319.89001,326.83,319.87,326.42999
MERVAL,08-10-01,326.42999,333,321.97,331.51001
MERVAL,08-13-01,331.5,331.65,324.4,326.79999
MERVAL,08-14-01,326.94,326.94,314.48,316.60001
MERVAL,08-15-01,317.16,327.99,316.6,326.85001
MERVAL,08-16-01,326.39001,337.01,326.39,334.73999
MERVAL,08-17-01,332.48999,333.05,313.99,314.5
MERVAL,08-21-01,312.25,313.05,302.99,303.60001
MERVAL,08-22-01,308.44,329.9,308.44,328.37
MERVAL,08-23-01,328.94,329.69,319.19,319.29999
MERVAL,08-24-01,317.60999,318.57,311.78,316.59
MERVAL,08-27-01,316.59,316.98,312.81,315.04999
MERVAL,08-28-01,316.01001,322.14,316.01,322.06
MERVAL,08-29-01,322.85001,328.09,321.84,325.35001
MERVAL,08-30-01,324.23001,329.25,317.1,318.5
MERVAL,08-31-01,317.73999,320.47,316.62,319.89001
MERVAL,09-03-01,319.89001,320.46,318.38,318.97
MERVAL,09-04-01,319.54001,321.55,314.23,314.76999
MERVAL,09-05-01,314.76999,315.13,311.36,313.32999
MERVAL,09-06-01,312.57001,312.57,306.14,306.95001
MERVAL,09-07-01,306.47,306.47,298.48,300.10001
MERVAL,09-10-01,299.53,299.53,287.14,287.20999
MERVAL,09-11-01,286.76001,286.76,270.9,272.34
MERVAL,09-13-01,270.84,281.78,261.95,265.09
MERVAL,09-14-01,263.95999,266.22,248.04,266.03
MERVAL,09-17-01,265.41,275.89,265.41,267.57001
MERVAL,09-18-01,267.85001,271.55,265.07,268.60001
MERVAL,09-19-01,268.42999,272.74,250.4,252.47
MERVAL,09-20-01,251.46001,251.46,240.38,242.2
MERVAL,09-21-01,234.5,239.58,234.5,237.88
MERVAL,09-24-01,239.64,250.41,239.64,247.25999
MERVAL,09-25-01,247.25999,249.39,243.26,243.92
MERVAL,09-26-01,244.42999,248.78,241.05,244.64999
MERVAL,09-27-01,244.69,248.58,242.85,248.58
MERVAL,09-28-01,248.92,251.82,243.21,243.55
MERVAL,10-01-01,241.87,244.96,241.04,241.24001
MERVAL,10-02-01,239.42,240.03,229.06,230.75999
MERVAL,10-03-01,229.55,229.55,213.56,214.55
MERVAL,10-04-01,214.64,218.63,203.99,206.75
MERVAL,10-05-01,206.57001,217.17,201.89,214.87
MERVAL,10-09-01,212.03999,215.62,210.22,213.52
MERVAL,10-10-01,213.52,224.76,213.52,224.06
MERVAL,10-11-01,226.33,235.49,226.33,232.81
MERVAL,10-12-01,231.59,234.35,227.31,232.97
MERVAL,10-15-01,232.97,232.97,229.53,231.52
MERVAL,10-16-01,232.13,246.48,231.48,243.14999
MERVAL,10-17-01,245.57001,258.95,245.57,251.61
MERVAL,10-18-01,251.7,255.22,248.08,251.06
MERVAL,10-19-01,251.06,253.8,245.24,253.13
MERVAL,10-22-01,255.44,256.92,249.71,252.72
MERVAL,10-23-01,252.72,252.72,246.56,247
MERVAL,10-24-01,247,249.74,245.65,246.61
MERVAL,10-25-01,246,246,241.21,245.78999
MERVAL,10-26-01,243.97,243.97,237.94,240.39
MERVAL,10-29-01,238.57001,238.57,218.64,219.53999
MERVAL,10-30-01,219.55,223.58,208.97,223.58
MERVAL,10-31-01,223.66,234.87,221.61,224.75
MERVAL,11-01-01,223.53999,233.55,217.54,229.02
MERVAL,11-02-01,224.25,231.53,221.29,222.5
MERVAL,11-05-01,222.5,231.42,222.5,230.7
MERVAL,11-07-01,230.73,244.41,230.22,236.92
MERVAL,11-08-01,237.52,240.96,232.49,234.37
MERVAL,11-09-01,232.55,232.55,225.13,228.36
MERVAL,11-12-01,227.89999,227.9,221.59,226.62
MERVAL,11-13-01,227.64,229.86,221.8,224.10001
MERVAL,11-14-01,218.42999,224.67,218.43,221.48
MERVAL,11-15-01,221.59,228.05,218.33,227.33
MERVAL,11-16-01,226.73,226.83,219.63,219.64
MERVAL,11-19-01,219.64,222.92,216.27,218.14
MERVAL,11-20-01,218.13,218.13,202.93,204.87
MERVAL,11-21-01,205.21001,208.67,203.38,205.28
MERVAL,11-22-01,205.7,210.31,205.7,208.72
MERVAL,11-23-01,208.92999,213.83,208.93,213.23
MERVAL,11-26-01,214.44,224.56,214.44,223.87
MERVAL,11-27-01,222.85001,222.98,218.12,218.61
MERVAL,11-28-01,217.39,218.15,211.86,211.98
MERVAL,11-29-01,210.77,210.77,199.55,200.86
MERVAL,11-30-01,199.64,203.06,193.4,202.45
MERVAL,12-03-01,203.25,214.95,203.25,214.75
MERVAL,12-04-01,216,217.95,209.04,212.16
MERVAL,12-05-01,211.25,235.82,207.69,229.17999
MERVAL,12-06-01,229.17999,258.24,229.18,253.45
MERVAL,12-07-01,253.88,270.75,244.07,254.42
MERVAL,12-10-01,253.2,253.2,234.6,235.12
MERVAL,12-11-01,235.72,239.57,231.74,239.32001
MERVAL,12-12-01,239.92,247.56,239.87,241.37
MERVAL,12-13-01,242.58,253.24,240.46,251.98
MERVAL,12-14-01,253.19,258.8,249.55,252.67
MERVAL,12-17-01,252.67,257.37,252.67,256.57001
MERVAL,12-18-01,257.17999,258.63,250.45,253.44
MERVAL,12-19-01,252.23,272.76,245.99,272.76001
MERVAL,12-20-01,273.37,320.49,273.37,320.45999
MERVAL,12-28-01,305.14001,311.23,283.53,295.39001
MERVAL,01-02-02,296.19,323.69,296.19,323.69
MERVAL,01-03-02,323.69,345.87,322.07,340.60001
MERVAL,01-04-02,340.06,343.22,321.42,343.22
MERVAL,01-17-02,322.97,375.83,318.92,371.20001
MERVAL,01-18-02,377.14999,422.3,377.12,414.85999
MERVAL,01-21-02,414.85999,500.59,414.86,470.54999
MERVAL,01-22-02,480.85999,482.54,441.21,445.88
MERVAL,01-23-02,438.67001,453.23,423.23,438.89001
MERVAL,01-24-02,438.89001,440.58,407.43,409.45001
MERVAL,01-25-02,407.10001,407.1,392.24,406.5
MERVAL,01-28-02,408.66,424.97,407.53,419.04001
MERVAL,01-29-02,419.10001,436.9,419.1,425.10001
MERVAL,01-30-02,425.26999,454.89,425.27,454.26001
MERVAL,01-31-02,462.01001,471.58,436.25,439.20001
MERVAL,02-01-02,439.20001,449.55,430.37,444.92001
MERVAL,02-06-02,444.92001,476.92,444.21,471.34
MERVAL,02-07-02,471.88,489.52,459.05,459.04999
MERVAL,02-08-02,459.04999,468.23,435.46,457.54001
MERVAL,02-11-02,406.28,457.54,406.28,408.69
MERVAL,02-12-02,407.60999,407.61,373.96,374.47
MERVAL,02-13-02,373.92999,386.76,359,385.23999
MERVAL,02-14-02,379.29999,382.47,371.58,375.42001
MERVAL,02-15-02,377.04001,389.11,369.65,376.14999
MERVAL,02-18-02,376.14999,396.14,374.13,390.51999
MERVAL,02-19-02,390.82999,403.76,390.83,395.48999
MERVAL,02-20-02,395.73001,411.48,386.56,388.89001
MERVAL,02-21-02,388.89001,388.89,362.25,371.29001
MERVAL,02-22-02,369.13,374.41,363.33,367.94
MERVAL,02-25-02,369.56,390.12,369.56,381.23001
MERVAL,02-26-02,371.98001,385.61,371.98,373.57001
MERVAL,02-27-02,373.60001,380.82,372.21,379.98001
MERVAL,02-28-02,385.25,399.7,383.49,398.25
MERVAL,03-01-02,405.28,418.94,399.71,405.87
MERVAL,03-04-02,413.42001,413.42,371.49,371.48999
MERVAL,03-05-02,372.03,382.67,369.77,370.75
MERVAL,03-06-02,370.75,383.35,370.75,382.92001
MERVAL,03-07-02,387.39001,396.71,373.21,377.35999
MERVAL,03-08-02,381.56,391.83,381.02,389.62
MERVAL,03-11-02,394.35999,400.09,389.38,397.98999
MERVAL,03-12-02,399.07999,411.73,399.08,408.48999
MERVAL,03-13-02,408.84,408.84,395.38,403.04999
MERVAL,03-14-02,403.04999,410.47,369.95,389.25
MERVAL,03-15-02,383.85001,391.5,382.16,390.67001
MERVAL,03-18-02,389.54001,396.61,389.54,395.98999
MERVAL,03-19-02,397.60999,407.64,393.93,407.57999
MERVAL,03-20-02,407.95001,417.51,406.88,412.04001
MERVAL,03-21-02,412.88,415.11,403.72,405.20001
MERVAL,03-22-02,405.20001,444.08,405.2,432.29001
MERVAL,03-25-02,432.09,449.75,420.05,437.03
MERVAL,03-26-02,436.62,438.03,417.06,438.03
MERVAL,03-27-02,437.98001,443.61,418.4,436.13
MERVAL,04-02-02,436.22,447.4,432.75,435.09
MERVAL,04-03-02,435.09,435.09,426.39,431.39999
MERVAL,04-04-02,432.94,437.04,415.04,415.04001
MERVAL,04-05-02,415.04001,421.45,396.59,401.06
MERVAL,04-08-02,383.78,399.56,383.78,385.29001
MERVAL,04-09-02,386.06,395.4,384.24,386.09
MERVAL,04-10-02,386.85999,398.43,386.86,391.04999
MERVAL,04-11-02,392.78,392.78,377.75,383.82001
MERVAL,04-12-02,384.59,395.46,384.59,386.95001
MERVAL,04-15-02,387.34,396.4,386.03,387.89999
MERVAL,04-16-02,388.01001,391.4,362.34,362.34
MERVAL,04-17-02,363.29999,376.41,363.3,368.73999
MERVAL,04-18-02,365.66,401.06,365.66,400.54001
MERVAL,04-19-02,401.35999,431.5,401.36,419.67999
MERVAL,04-29-02,419.10001,425.83,386.04,389.37
MERVAL,04-30-02,389.37,394.35,379.73,387.79001
MERVAL,05-02-02,390.10001,409.11,390.1,409.10999
MERVAL,05-03-02,409.89001,418.65,403.26,405.84
MERVAL,05-06-02,405.84,415.43,402.47,407.45999
MERVAL,05-07-02,408.22,416.44,398.37,399.88
MERVAL,05-08-02,396.20001,404.23,396.2,398.87
MERVAL,05-09-02,386.70999,401.9,386.71,390.64001
MERVAL,05-10-02,387.56,387.66,377.54,387.54001
MERVAL,05-13-02,387.54001,390.77,383.24,385.87
MERVAL,05-14-02,385.87,389.76,382.67,384.34
MERVAL,05-15-02,383.88,386.45,366.52,370.20001
MERVAL,05-16-02,370.67999,370.68,362.26,369.20999
MERVAL,05-17-02,370.84,381.41,369.46,372.70999
MERVAL,05-20-02,375.01999,382.39,367.73,370.53
MERVAL,05-21-02,372.54001,375.3,363.98,365.07001
MERVAL,05-22-02,364.88,367.07,350.82,351.62
MERVAL,05-23-02,352.39001,357.95,341.69,347.42999
MERVAL,05-24-02,347.66,347.66,330.42,330.42001
MERVAL,05-27-02,330.42001,334.1,321.25,321.95999
MERVAL,05-28-02,321.95999,341.46,316.48,341.45999
MERVAL,05-29-02,345.31,350.62,339.22,339.34
MERVAL,05-30-02,339.14001,344.34,328.32,332.81
MERVAL,05-31-02,338.85999,342.11,317.46,317.54999
MERVAL,06-03-02,319.09,323.57,309.28,309.47
MERVAL,06-04-02,309.47,316.05,291.49,296.54001
MERVAL,06-05-02,297.31,298.08,287.52,292.38
MERVAL,06-06-02,289.39001,296.6,287.35,288.35999
MERVAL,06-07-02,290.06,298.18,290.06,294.60999
MERVAL,06-10-02,296.23999,298.65,274.94,274.94
MERVAL,06-11-02,277.25,288.64,277.25,285.37
MERVAL,06-12-02,286.10999,289.13,269.75,275.72
MERVAL,06-13-02,278.79999,279.46,267.28,273.76999
MERVAL,06-14-02,273.76999,275.44,265.97,267.73001
MERVAL,06-18-02,277.73001,291.69,277.73,288.39999
MERVAL,06-19-02,289.17001,302.25,281.43,300.5
MERVAL,06-20-02,312.26001,333.97,312.26,320.78
MERVAL,06-21-02,323.85999,339.37,306.83,313.10999
MERVAL,06-24-02,309.26001,318.42,305.67,318.42001
MERVAL,06-25-02,317.64999,340.23,317.65,339.56
MERVAL,06-26-02,339.19,339.7,329.89,334.63
MERVAL,06-27-02,328.10999,336.36,328.11,332.75
MERVAL,06-28-02,332.75,354.52,332.75,350.64999
MERVAL,07-01-02,359.25,373.36,359.25,370.73999
MERVAL,07-02-02,351.25,371.66,351.25,360.79999
MERVAL,07-03-02,366.26001,377.91,366.26,371.48001
MERVAL,07-04-02,373.82001,390.46,365.77,387.73001
MERVAL,07-05-02,393.44,399.29,382.13,382.75
MERVAL,07-08-02,389.85001,402.12,381.81,402.12
MERVAL,07-10-02,412.04999,414.58,383.31,385.01001
MERVAL,07-11-02,372.73001,387.4,372.73,373.48999
MERVAL,07-12-02,370.5,371.65,360.08,371.03
MERVAL,07-15-02,371.03,373.34,359.81,361.98999
MERVAL,07-16-02,361.98999,376.69,355.43,376.69
MERVAL,07-17-02,379.41,390.8,375.31,375.31
MERVAL,07-18-02,377.03,384.02,377.03,381.73999
MERVAL,07-19-02,381.42999,383.2,372.09,379.48001
MERVAL,07-22-02,362.70001,389.14,362.7,364.42999
MERVAL,07-23-02,364.42999,368.07,358.04,363.04001
MERVAL,07-24-02,364.84,368.1,357.59,364.22
MERVAL,07-25-02,358.12,373.16,358.12,361.62
MERVAL,07-26-02,362.85001,365.54,353.22,355.85001
MERVAL,07-29-02,356.19,363.74,355.53,355.82999
MERVAL,07-30-02,355.63,358.89,353.16,358.89001
MERVAL,07-31-02,358.89001,360.71,355.76,359.32001
MERVAL,08-01-02,359.32001,359.32,351.51,357.79001
MERVAL,08-02-02,357.79001,364.13,354.05,357.42999
MERVAL,08-05-02,357.57999,357.58,340.08,342.03
MERVAL,08-06-02,340.73001,348.26,340.73,347.34
MERVAL,08-07-02,348.57999,358.48,346.69,356.57999
MERVAL,08-08-02,363.67999,374.11,363.68,366.63
MERVAL,08-09-02,366.01001,375.52,364.42,375.51999
MERVAL,08-12-02,375.51999,377.93,370,371.57001
MERVAL,08-13-02,372.42999,376.81,366.22,366.73001
MERVAL,08-14-02,366.73001,368.85,362.72,368.85001
MERVAL,08-15-02,369.48001,373.4,367.86,371.25
MERVAL,08-16-02,369.20001,382.39,368.9,382.39001
MERVAL,08-20-02,378.62,383.86,378.62,383.32001
